737	8.841	-0.027051
738	8.853	-0.016513
739	8.865	0.01512
740	8.877	0.027438
741	8.889	0.0047059
742	8.901	-0.024037
743	8.913	-0.022074
744	8.9251	0.0080869
745	8.9371	0.027918
746	8.9491	0.012086
747	8.9611	-0.019185
748	8.9731	-0.025948
749	8.9851	0.00043573
750	8.9971	0.026263
751	9.0091	0.018541
752	9.0211	-0.012866
753	9.0332	-0.027838
754	9.0452	-0.0072488
755	9.0572	0.0226
756	9.0692	0.023579
757	9.0812	-0.0055626
758	9.0932	-0.027598
759	9.1052	-0.014379
760	9.1172	0.017208
761	9.1292	0.026813
762	9.1413	0.002166
763	9.1533	-0.025248
764	9.1653	-0.020409
765	9.1773	0.010501
766	9.1893	0.027997
767	9.2013	0.0097289
768	9.2133	-0.020967
769	9.2253	-0.024879
770	9.2374	0.0029901
771	9.2494	0.02704
772	9.2614	0.016548
773	9.2734	-0.015083
774	9.2854	-0.027446
775	9.2974	-0.0047492
776	9.3094	0.024015
777	9.3214	0.022101
778	9.3334	-0.008045
779	9.3455	-0.027914
780	9.3575	-0.012125
781	9.3695	0.019153
782	9.3815	0.025964
783	9.3935	-0.00039202
784	9.4055	-0.026248
785	9.4175	-0.018574
786	9.4295	0.012827
787	9.4415	0.027842
788	9.4536	0.007291
789	9.4656	-0.022574
790	9.4776	-0.023602
791	9.4896	0.0055194
792	9.5016	0.02759
793	9.5136	0.014416
794	9.5256	-0.017174
795	9.5376	-0.026826
796	9.5497	-0.0022099
797	9.5617	0.025229
798	9.5737	0.020439
799	9.5857	-0.01046
800	9.5977	-0.027998
801	9.6097	-0.0097703
802	9.6217	0.020938
803	9.6337	0.024899
804	9.6457	-0.0029468
805	9.6578	-0.027029
806	9.6698	-0.016583
807	9.6818	0.015046
808	9.6938	0.027455
809	9.7058	0.0047921
810	9.7178	-0.023992
811	9.7298	-0.022128
812	9.7418	0.0080027
813	9.7538	0.027911
814	9.7659	0.012164
815	9.7779	-0.019121
816	9.7899	-0.025981
817	9.8019	0.00034783
818	9.8139	0.026232
819	9.8259	0.018606
820	9.8379	-0.012788
821	9.8499	-0.027847
822	9.862	-0.0073337
823	9.874	0.022548
824	9.886	0.023626
825	9.898	-0.0054769
826	9.91	-0.027583
827	9.922	-0.014454
828	9.934	0.017139
829	9.946	0.026838
830	9.958	0.0022531
831	9.9701	-0.02521
832	9.9821	-0.02047
833	9.9941	0.010419
834	10.006	0.027998
835	10.018	0.0098108
836	10.03	-0.020909
837	10.042	-0.02492
838	10.054	0.0029027
839	10.066	0.027017
840	10.078	0.016618
841	10.09	-0.015009
842	10.102	-0.027464
843	10.114	-0.0048358
844	10.126	0.023969
845	10.138	0.022155
846	10.15	-0.0079613
847	10.162	-0.027908
848	10.174	-0.012204
849	10.186	0.019089
850	10.198	0.025997
851	10.21	-0.00030461
852	10.222	-0.026218
853	10.234	-0.01864
854	10.246	0.012748
855	10.258	0.027851
856	10.27	0.0073753
857	10.282	-0.022522
858	10.294	-0.02365
859	10.306	0.0054332
860	10.318	0.027575
861	10.33	0.014491
862	10.342	-0.017105
863	10.354	-0.026851
864	10.366	-0.0022975
865	10.378	0.02519
866	10.39	0.020499
867	10.402	-0.010379
868	10.414	-0.027999
869	10.426	-0.0098526
870	10.439	0.020879
871	10.451	0.024939
872	10.463	-0.0028598
873	10.475	-0.027006
874	10.487	-0.016654
875	10.499	0.014971
876	10.511	0.027472
877	10.523	0.0048782
878	10.535	-0.023947
879	10.547	-0.022182
880	10.559	0.0079184
881	10.571	0.027903
882	10.583	0.012243
883	10.595	-0.019057
884	10.607	-0.026014
885	10.619	0.00025992
886	10.631	0.026201
887	10.643	0.018672
888	10.655	-0.01271
889	10.667	-0.027856
890	10.679	-0.0074185
891	10.691	0.022495
892	10.703	0.023672
893	10.715	-0.0053912
894	10.727	-0.027568
895	10.739	-0.01453
896	10.751	0.017069
897	10.763	0.026863
898	10.775	0.0023403
899	10.787	-0.025172
900	10.799	-0.02053
901	10.811	0.010337
902	10.823	0.027998
903	10.835	0.0098926
904	10.847	-0.020851
905	10.859	-0.02496
906	10.871	0.0028152
907	10.883	0.026993
908	10.895	0.016688
909	10.907	-0.014935
910	10.919	-0.027481
911	10.931	-0.0049224
912	10.943	0.023923
913	10.955	0.022208
914	10.967	-0.0078774
915	10.979	-0.027901
916	10.991	-0.012284
917	11.003	0.019024
918	11.015	0.026029
919	11.027	-0.00021721
920	11.039	-0.026187
921	11.051	-0.018705
922	11.063	0.01267
923	11.075	0.02786
924	11.087	0.0074596
925	11.099	-0.02247
926	11.111	-0.023697
927	11.123	0.005347
928	11.135	0.02756
929	11.147	0.014566
930	11.159	-0.017036
931	11.171	-0.026876
932	11.183	-0.0023851
933	11.195	0.025152
934	11.207	0.020558
935	11.219	-0.010298
936	11.231	-0.028
937	11.243	-0.0099349
938	11.255	0.02082
939	11.267	0.024978
940	11.279	-0.0027729
941	11.291	-0.026983
942	11.303	-0.016725
943	11.315	0.014897
944	11.327	0.027488
945	11.339	0.0049642
946	11.351	-0.023902
947	11.363	-0.022236
948	11.375	0.007834
949	11.387	0.027896
950	11.399	0.012322
951	11.411	-0.018993
952	11.423	-0.026047
953	11.435	0.00017201
954	11.447	0.02617
955	11.459	0.018737
956	11.471	-0.012632
957	11.484	-0.027865
958	11.496	-0.0075032
959	11.508	0.022443
960	11.52	0.023719
961	11.532	-0.0053054
962	11.544	-0.027553
963	11.556	-0.014605
964	11.568	0.016999
965	11.58	0.026887
966	11.592	0.0024273
967	11.604	-0.025134
968	11.616	-0.020589
969	11.628	0.010256
970	11.64	0.027999
971	11.652	0.0099744
972	11.664	-0.020793
973	11.676	-0.025
974	11.688	0.0027277
975	11.7	0.026969
976	11.712	0.016759
977	11.724	-0.014861
978	11.736	-0.027498
979	11.748	-0.0050089
980	11.76	0.023878
981	11.772	0.022261
982	11.784	-0.0077935
983	11.796	-0.027893
984	11.808	-0.012363
985	11.82	0.01896
986	11.832	0.026061
987	11.844	-0.0001298
988	11.856	-0.026156
989	11.868	-0.018771
990	11.88	0.012592
991	11.892	0.027868
992	11.904	0.0075438
993	11.916	-0.022418
994	11.928	-0.023744
995	11.94	0.0052606
996	11.952	0.027544
997	11.964	0.01464
998	11.976	-0.016966
999	11.988	-0.026901
1000	12	-0.0024727
